country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","27-11-2025 09:00:00",24.892047,74.623527,NH3,3,4,3
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","27-11-2025 09:00:00",20.9360711,85.1707021,NH3,5,7,6
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","27-11-2025 09:00:00",11.9309,79.8027,PM2.5,40,133,90
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","27-11-2025 09:00:00",11.9309,79.8027,OZONE,35,65,42
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","27-11-2025 09:00:00",30.233011,74.907758,CO,NA,NA,NA
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","27-11-2025 09:00:00",31.321907,75.578914,PM2.5,69,295,114
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","27-11-2025 09:00:00",21.847279,85.416905,NO2,7,8,7
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","27-11-2025 09:00:00",22.265816,86.174829,SO2,6,44,29
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","27-11-2025 09:00:00",22.265816,86.174829,CO,26,54,39
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","27-11-2025 09:00:00",22.220833,84.809444,PM10,NA,NA,NA
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","27-11-2025 09:00:00",20.9360711,85.1707021,PM10,101,356,188
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","27-11-2025 09:00:00",21.8004996,83.8396977,SO2,15,16,16
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","27-11-2025 09:00:00","20.48891     ","85.84768     ",PM10,138,372,208
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","27-11-2025 09:00:00",21.643900,85.599355,PM10,108,152,126
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","27-11-2025 09:00:00",21.941841,86.728318,PM10,103,140,122
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","27-11-2025 09:00:00",21.941841,86.728318,NH3,1,3,2
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","27-11-2025 09:00:00",22.06156703,85.47409613,NO2,6,7,7
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","27-11-2025 09:00:00",27.213494,73.734444,SO2,6,11,8
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","27-11-2025 09:00:00",25.771061," 73.340227",PM10,118,157,135
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","27-11-2025 09:00:00",25.771061," 73.340227",NO2,20,37,27
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","27-11-2025 09:00:00",24.041198,74.780702,SO2,3,8,5
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","27-11-2025 09:00:00",24.041198,74.780702,OZONE,12,132,17
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","27-11-2025 09:00:00",25.036360,73.883502,NH3,9,18,12
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","27-11-2025 09:00:00",26.031443,76.359327,NH3,7,8,7
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","27-11-2025 09:00:00",26.031443,76.359327,SO2,1,6,3
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","27-11-2025 09:00:00",26.295810,73.082283,SO2,4,9,7
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","27-11-2025 09:00:00",26.295810,73.082283,CO,24,44,27
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-11-2025 09:00:00",26.215415,73.070156,NH3,5,9,7
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","27-11-2025 09:00:00",26.358805,73.047444,NO2,16,47,22
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","27-11-2025 09:00:00",26.253384,72.976571,PM10,89,165,122
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","27-11-2025 09:00:00",26.253384,72.976571,OZONE,70,178,83
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","27-11-2025 09:00:00",26.506177,77.025989,NH3,8,12,9
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-11-2025 09:00:00",24.588397,76.172782,PM2.5,68,133,87
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-11-2025 09:00:00",24.588397,76.172782,NH3,3,5,4
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-11-2025 09:00:00",24.588397,76.172782,SO2,7,46,15
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","27-11-2025 09:00:00",28.108988,75.386577,PM2.5,66,333,162
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","27-11-2025 09:00:00",28.108988,75.386577,SO2,4,15,8
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","27-11-2025 09:00:00",26.268249,73.0193853,PM2.5,50,335,137
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","27-11-2025 09:00:00",26.295810,73.082283,NO2,17,55,29
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","27-11-2025 09:00:00",29.610750,74.283608,NO2,14,76,37
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","27-11-2025 09:00:00",29.610750,74.283608,NH3,10,23,14
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","27-11-2025 09:00:00",26.902909,75.836858,PM10,101,142,118
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","27-11-2025 09:00:00",26.902909,75.836858,OZONE,55,73,63
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","27-11-2025 09:00:00",26.843698,75.766894,CO,29,65,34
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","27-11-2025 09:00:00",26.9164092,75.7994901,PM2.5,NA,NA,NA
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","27-11-2025 09:00:00",26.506177,77.025989,CO,17,57,26
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","27-11-2025 09:00:00",25.164090,75.858137,PM10,105,171,136
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","27-11-2025 09:00:00",25.164090,75.858137,CO,32,90,44
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","27-11-2025 09:00:00",25.196024,75.855668,PM10,95,141,112
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","27-11-2025 09:00:00",25.14389,75.821256,NO2,15,18,16
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","27-11-2025 09:00:00",25.14389,75.821256,CO,38,101,73
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","27-11-2025 09:00:00",24.885261,72.857549,NH3,3,5,4
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","27-11-2025 09:00:00",24.885261,72.857549,SO2,5,30,15
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","27-11-2025 09:00:00",24.885261,72.857549,OZONE,46,125,72
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","27-11-2025 09:00:00",29.931624,73.864511,PM2.5,27,88,58
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","27-11-2025 09:00:00",26.159933,75.780517,NH3,8,12,9
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","27-11-2025 09:00:00",26.786682,75.827928,NO2,18,149,53
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","27-11-2025 09:00:00",26.786682,75.827928,SO2,5,9,7
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","27-11-2025 09:00:00",26.9502929,75.730943,PM10,102,155,124
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","27-11-2025 09:00:00",26.912329,70.909168,PM2.5,70,130,88
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","27-11-2025 09:00:00",26.912329,70.909168,NH3,8,14,11
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","27-11-2025 09:00:00",24.5886166,73.6321397,NO2,9,77,45
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","27-11-2025 09:00:00",12.9099161,80.1076538,PM2.5,141,264,208
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","27-11-2025 09:00:00",12.9099161,80.1076538,NH3,2,7,2
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","27-11-2025 09:00:00",13.0664,"80.2112 ",PM2.5,59,209,108
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","27-11-2025 09:00:00",28.296139,74.961696,NO2,15,73,33
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","27-11-2025 09:00:00",26.699557,77.898881,NH3,9,22,13
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","27-11-2025 09:00:00",10.942451,76.978996,NH3,1,2,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","27-11-2025 09:00:00",10.942451,76.978996,CO,8,42,17
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","27-11-2025 09:00:00",10.942451,76.978996,OZONE,3,36,22
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","27-11-2025 09:00:00",11.6829898,79.7532099,PM2.5,42,99,70
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","27-11-2025 09:00:00",11.7637683,79.7499835,PM10,NA,NA,NA
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","27-11-2025 09:00:00",11.7637683,79.7499835,NO2,3,17,9
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","27-11-2025 09:00:00",10.358535,77.984321,PM10,45,62,51
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","27-11-2025 09:00:00",10.358535,77.984321,CO,24,33,27
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","27-11-2025 09:00:00",13.4127,80.1081,NO2,1,6,3
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","27-11-2025 09:00:00",17.528544,78.286195,PM2.5,25,40,28
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","27-11-2025 09:00:00",17.528544,78.286195,CO,46,66,57
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","27-11-2025 09:00:00",17.4559458,78.4332152,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","27-11-2025 09:00:00",17.417094,78.457437,SO2,16,21,18
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","27-11-2025 09:00:00",17.349694,78.451437,PM2.5,148,188,173
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","27-11-2025 09:00:00",17.349694,78.451437,NO2,19,38,27
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","27-11-2025 09:00:00",17.349694,78.451437,SO2,3,4,4
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","27-11-2025 09:00:00",23.8175497,91.2726974,PM10,18,62,37
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","27-11-2025 09:00:00",23.8175497,91.2726974,NH3,2,3,2
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","27-11-2025 09:00:00",9.865935,78.022669,CO,12,20,15
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","27-11-2025 09:00:00",10.798548,79.838212,NO2,6,7,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","27-11-2025 09:00:00",10.798548,79.838212,CO,24,30,27
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","27-11-2025 09:00:00",11.4068288,76.7138973,NO2,2,4,4
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","27-11-2025 09:00:00",11.4068288,76.7138973,OZONE,4,9,6
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","27-11-2025 09:00:00",10.681158,78.741746,PM10,15,48,29
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","27-11-2025 09:00:00",11.258242,77.552761,PM2.5,44,92,69
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","27-11-2025 09:00:00",13.1278,80.2642,NH3,4,7,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-11-2025 09:00:00",13.1662,80.2584,SO2,11,16,14
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","27-11-2025 09:00:00",13.164544,80.26285,PM2.5,31,73,51
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","27-11-2025 09:00:00",13.164544,80.26285,CO,11,62,38
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-11-2025 09:00:00",12.9533,80.2357,PM2.5,48,170,86
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-11-2025 09:00:00",12.9533,80.2357,NO2,2,9,5
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","27-11-2025 09:00:00",13.0052189,80.2398125,PM10,92,130,115
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","27-11-2025 09:00:00",13.0052189,80.2398125,NO2,12,16,13
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","27-11-2025 09:00:00",11.258242,77.552761,PM10,39,102,64
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","27-11-2025 09:00:00",11.258242,77.552761,CO,17,23,22
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","27-11-2025 09:00:00",10.423417,78.784889,NO2,15,22,17
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","27-11-2025 09:00:00",10.7654824,79.1389968,NO2,3,3,3
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","27-11-2025 09:00:00","8.816428 ",78.099039,SO2,6,8,7
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","27-11-2025 09:00:00","8.816428 ",78.099039,CO,22,90,34
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","27-11-2025 09:00:00","8.816428 ",78.099039,OZONE,25,36,28
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","27-11-2025 09:00:00",10.830158,78.691849,NH3,NA,NA,NA
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","27-11-2025 09:00:00",8.728442,77.6962,CO,20,42,20
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","27-11-2025 09:00:00",11.0973603,77.3228673,SO2,4,5,5
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","27-11-2025 09:00:00",11.0973603,77.3228673,OZONE,3,3,3
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","27-11-2025 09:00:00",17.540891,78.358528,SO2,5,12,7
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","27-11-2025 09:00:00",27.19865833,78.00598056,SO2,15,17,16
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","27-11-2025 09:00:00",27.19865833,78.00598056,OZONE,5,165,15
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","27-11-2025 09:00:00",27.19412,77.96237,NH3,7,8,8
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","27-11-2025 09:00:00",27.169338,78.03582,PM2.5,40,215,108
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","27-11-2025 09:00:00",17.585705,78.126199,OZONE,18,28,18
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-11-2025 09:00:00",17.393559,78.339194,SO2,12,19,15
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-11-2025 09:00:00",17.393559,78.339194,CO,24,42,26
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-11-2025 09:00:00",17.393559,78.339194,OZONE,18,29,21
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","27-11-2025 09:00:00",17.429398,78.569354,NO2,13,17,15
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","27-11-2025 09:00:00",17.470431,78.566959,CO,25,46,35
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","27-11-2025 09:00:00",17.518400,78.278777,SO2,4,13,8
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","27-11-2025 09:00:00",17.518400,78.278777,OZONE,1,72,4
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-11-2025 09:00:00",17.5316895,78.218939,OZONE,7,26,8
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","27-11-2025 09:00:00",26.766433,80.927299,SO2,24,24,24
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","27-11-2025 09:00:00",26.766433,80.927299,CO,56,66,64
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","27-11-2025 09:00:00",26.868120,81.005119,PM2.5,54,311,152
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","27-11-2025 09:00:00",26.868120,81.005119,OZONE,27,38,28
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","27-11-2025 09:00:00",26.90723,80.98579,PM2.5,38,202,90
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","27-11-2025 09:00:00",26.90723,80.98579,PM10,53,153,95
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","27-11-2025 09:00:00",26.90723,80.98579,OZONE,8,35,8
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","27-11-2025 09:00:00",26.8458805,80.9365541,OZONE,9,73,12
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","27-11-2025 09:00:00",28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","27-11-2025 09:00:00",28.849399,78.742362,OZONE,22,36,22
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-11-2025 09:00:00",28.802625,78.753728,SO2,34,41,37
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","27-11-2025 09:00:00",29.4723508,77.7194031,OZONE,13,21,16
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","27-11-2025 09:00:00",28.5447608,77.3231257,PM10,117,441,260
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","27-11-2025 09:00:00",28.6245479,77.3577104,NO2,33,131,63
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.646233,77.358075,PM2.5,193,439,351
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.646233,77.358075,NO2,26,143,79
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.646233,77.358075,SO2,12,32,23
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.757294,77.278792,PM10,165,500,387
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.757294,77.278792,CO,34,157,99
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.685382,77.453839,PM10,144,436,258
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.685382,77.453839,NO2,43,172,117
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","27-11-2025 09:00:00",28.685382,77.453839,OZONE,10,74,10
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","27-11-2025 09:00:00",28.38910936,79.42963708,PM10,63,154,110
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","27-11-2025 09:00:00",28.38910936,79.42963708,SO2,34,40,37
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","27-11-2025 09:00:00",28.38910936,79.42963708,CO,6,44,28
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","27-11-2025 09:00:00",28.406963,77.849831,NH3,13,21,18
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","27-11-2025 09:00:00",28.406963,77.849831,OZONE,1,134,18
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-11-2025 09:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-11-2025 09:00:00",27.168897,78.376960,CO,10,25,21
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","27-11-2025 09:00:00",27.169338,78.03582,OZONE,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","27-11-2025 09:00:00",27.19862,77.92066,PM2.5,37,315,101
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","27-11-2025 09:00:00",27.19862,77.92066,PM10,103,434,185
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","27-11-2025 09:00:00",27.19862,77.92066,CO,20,66,35
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","27-11-2025 09:00:00",28.964949,77.278761,NH3,6,12,8
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","27-11-2025 09:00:00",28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","27-11-2025 09:00:00",26.428282,80.327067,CO,36,96,77
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","27-11-2025 09:00:00",26.509954,80.249612,PM2.5,15,142,74
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","27-11-2025 09:00:00",26.509954,80.249612,PM10,37,144,90
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","27-11-2025 09:00:00",26.4703136,80.3229863,OZONE,6,35,6
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","27-11-2025 09:00:00",28.2348927,77.8683002,CO,28,102,95
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","27-11-2025 09:00:00",26.83399722,80.8917361,SO2,2,36,10
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","27-11-2025 09:00:00",28.9535882,77.7622941,PM2.5,157,435,342
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","27-11-2025 09:00:00",29.063510,77.709723,NH3,8,9,9
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","27-11-2025 09:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","27-11-2025 09:00:00",28.557054,77.453663,NH3,9,28,21
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","27-11-2025 09:00:00",28.725645,77.749675,PM2.5,210,473,373
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","27-11-2025 09:00:00",28.83526,78.74460,CO,47,98,67
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","27-11-2025 09:00:00",28.849399,78.742362,PM2.5,54,288,142
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","27-11-2025 09:00:00",25.262326,82.995408,CO,8,39,27
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","27-11-2025 09:00:00",25.32393,82.99687,PM2.5,39,212,117
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","27-11-2025 09:00:00",25.32393,82.99687,PM10,42,145,100
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","27-11-2025 09:00:00",25.32393,82.99687,SO2,28,31,29
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","27-11-2025 09:00:00",27.5714090,77.6557570,PM2.5,39,242,106
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","27-11-2025 09:00:00",27.5714090,77.6557570,OZONE,15,19,15
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","27-11-2025 09:00:00",30.269444,78.044167,PM2.5,40,166,77
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","27-11-2025 09:00:00",30.269444,78.044167,CO,40,42,40
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","27-11-2025 09:00:00",29.2124114,78.9611753,PM10,53,118,93
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","27-11-2025 09:00:00",29.2124114,78.9611753,NO2,9,45,16
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","27-11-2025 09:00:00",29.2124114,78.9611753,SO2,7,10,8
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","27-11-2025 09:00:00",29.2124114,78.9611753,OZONE,1,6,1
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","27-11-2025 09:00:00","25.44919916 ","81.82735986 ",PM2.5,67,305,151
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","27-11-2025 09:00:00","25.44919916 ","81.82735986 ",PM10,51,159,85
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","27-11-2025 09:00:00","25.44919916 ","81.82735986 ",NH3,5,12,9
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","27-11-2025 09:00:00","25.44919916 ","81.82735986 ",SO2,31,70,49
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","27-11-2025 09:00:00",25.3505986,82.9083074,PM2.5,30,434,107
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","27-11-2025 09:00:00",25.3505986,82.9083074,NO2,83,103,93
